Time [s] 	 CH1 	 BGND1 	 CH2 	 BGND2 
54.225	5212	5224	6666	6721
54.246	2844	2693	8309	6130
54.268	5689	5333	6687	6550
54.29	2671	2687	9366	6185
54.312	5456	5363	6967	6556
54.333	2689	2693	6160	6203
54.355	5018	5399	6988	6678
54.377	2727	2718	6588	6276
54.398	5743	5375	6373	6623
54.42	2983	2693	6260	6112
54.442	5612	5260	6637	6690
54.464	2692	2718	6361	6160
54.485	5844	5242	7169	6556
54.507	2818	2718	6343	6148
54.529	6234	5266	6629	6648
54.551	2673	2681	5976	6215
54.572	4921	5314	6875	6709
54.594	2781	2730	6606	5996
54.616	5532	5351	6980	6672
54.638	2884	2675	5996	6045
54.659	4963	5169	6361	6611
54.681	2718	2742	6795	6099
54.703	5662	5218	6563	6477
54.725	2901	2742	5736	6112
54.746	5981	5326	6334	6709
54.768	2779	2699	5958	5984
54.79	5144	5224	6704	6727
54.812	2817	2706	6086	6112
54.833	5529	5314	7597	6636
54.855	2759	2730	5708	6112
54.877	5189	5175	6906	6654
54.899	2818	2699	6027	6099
54.92	5205	5218	7001	6435
54.942	2709	2730	6138	6008
54.964	5178	5169	6992	6709
54.986	2882	2706	5816	6026
55.007	5819	5320	6536	6605
55.029	2887	2687	5679	6252
55.051	5338	5351	6617	6520
55.072	2882	2693	6413	6166
55.094	4965	5290	6754	6508
55.116	2815	2699	6121	5923
55.138	5152	5284	6812	6361
55.159	2887	2693	6448	6130
55.181	5760	5224	7861	6690
55.203	2709	2712	6200	6246
55.225	5117	5272	7161	6489
55.246	2933	2724	6056	6343
55.268	5807	5290	6467	6508
55.29	2776	2699	6028	5898
55.312	5017	5308	6788	6617
55.333	2852	2730	6358	6136
55.355	5180	5127	6459	6715
55.377	2784	2687	5278	5764
55.399	5356	5320	6754	6630
55.42	2792	2681	6648	6045
55.442	5452	5212	6506	6538
55.464	2769	2693	6427	5941
55.486	5807	5393	7002	6416
55.507	2774	2706	6632	6215
55.529	5910	5326	6610	6599
55.551	3038	2724	6752	6051
55.573	5269	5224	7013	6636
55.594	2924	2699	5899	6099
55.616	5761	5194	6757	6678
55.638	2861	2736	5969	6154
55.66	5745	5188	6840	6654
55.681	2801	2699	5806	5965
55.703	4982	5218	6719	6544
55.725	3042	2706	6625	5898
55.746	5480	5266	6423	6648
55.768	2786	2712	6132	6142
55.79	4820	5308	6766	6697
55.812	2804	2693	5919	5819
55.833	5443	5447	6974	6532
55.855	2760	2669	5911	6270
55.877	5614	5254	6831	6520
55.899	2924	2712	6278	6057
55.92	5512	5369	7144	6593
55.942	2738	2699	6269	5831
55.964	4796	5381	7084	6654
55.986	2838	2736	6875	5886
56.007	5197	5308	6882	6733
56.029	2725	2681	5841	6124
56.051	5962	5182	6500	6715
56.073	2781	2699	5898	6209
56.094	5443	5139	6304	6727
56.116	2967	2724	6185	6045
56.138	4869	5278	6521	6550
56.16	2765	2754	6686	6099
56.181	5298	5133	6597	6630
56.203	2838	2706	6778	6112
56.225	5339	5351	6455	6630
56.247	2727	2693	5629	6160
56.268	5144	5290	6650	6532
56.29	2732	2718	5756	5996
56.312	4988	5163	7219	6727
56.334	2568	2669	6085	5929
56.355	4962	5339	7622	6428
56.377	2826	2699	6821	6014
56.399	5749	5157	6874	6532
56.42	2796	2730	5410	5929
56.442	5302	5145	6958	6617
56.464	2800	2724	6169	6191
56.486	5140	5254	6297	6721
56.507	2729	2712	6179	6057
56.529	5181	5182	6863	6776
56.551	2683	2675	6033	6002
56.573	5273	5302	6975	6538
56.594	2675	2693	6159	5965
56.616	4910	5109	6717	6764
56.638	2663	2730	5849	5959
56.66	5082	5163	6749	6642
56.681	2800	2712	6707	6099
56.703	5358	5351	6760	6489
56.725	2839	2663	6586	6026
56.747	5205	5260	6131	6660
56.768	2981	2718	5661	6057
56.79	4885	5091	6708	6770
56.812	2811	2693	6242	5971
56.834	5201	5230	6623	6447
56.855	2734	2681	5793	5911
56.877	5121	5163	5817	6496
56.899	2775	2718	6227	6166
56.921	5193	5266	6993	6770
56.942	2869	2675	6041	6075
56.964	5480	5290	5998	6575
56.986	2728	2687	6463	5996
57.008	6064	5278	7036	6727
57.029	2855	2748	5836	5978
57.051	5287	5369	6841	6544
57.073	2881	2736	5872	5996
57.094	5476	5206	7004	6563
57.116	2801	2706	6464	6014
57.138	5535	5236	6632	6514
57.16	2724	2693	6343	6191
57.181	5055	5230	7008	6483
57.203	2829	2663	6791	6099
57.225	5579	5212	6052	6575
57.247	2659	2687	5832	5929
57.268	5461	5266	6694	6611
57.29	2895	2693	6192	5923
57.312	5584	5242	7233	6678
57.334	2744	2712	6270	6087
57.355	5346	5296	7224	6575
57.377	2777	2687	5495	5984
57.399	5397	5230	6577	6520
57.421	2676	2675	6062	6057
57.442	5819	5399	6621	6636
57.464	2794	2730	6422	6185
57.486	5522	5339	6380	6502
57.508	2864	2699	5965	6106
57.529	5314	5115	7186	6526
57.551	2593	2681	6674	6166
57.573	4619	5290	7401	6441
57.595	2876	2675	6393	6209
57.616	5101	5151	6681	6496
57.638	2654	2693	5574	5996
57.66	5336	5212	6397	6660
57.682	2643	2699	6203	6057
57.703	5351	5333	6780	6526
57.725	2835	2699	6329	6075
57.747	5168	5284	6520	6648
57.768	2837	2724	5923	6069
57.79	5225	5272	6383	6514
57.812	2914	2730	6534	6173
57.834	6326	5278	6212	6611
57.855	2877	2718	6069	5947
57.877	4865	5254	5538	6544
57.899	2920	2730	6242	6191
57.921	6150	5236	7232	6654
57.942	2860	2699	6004	6063
57.964	5800	5230	6866	6563
57.986	3002	2724	5486	5923
58.008	5268	5278	7087	6837
58.029	2719	2699	6665	5874
58.051	5250	5278	6965	6849
58.073	2786	2693	5933	6270
58.095	5761	5333	7179	6727
58.116	2716	2706	5931	6051
58.138	5917	5351	6842	6556
58.16	2765	2724	6574	5971
58.182	4458	5260	6037	6745
58.203	2795	2736	7377	6087
58.225	5083	5381	6126	6544
58.247	2867	2736	5876	6380
58.269	4974	5266	7102	6569
58.29	2719	2693	6527	5971
58.312	5368	5363	6910	6648
58.334	2746	2687	6186	6136
58.356	5708	5308	6443	6502
58.377	2880	2675	5843	5917
58.399	5087	5194	7229	6587
58.421	2837	2699	6785	5941
58.442	5798	5260	6490	6563
58.464	2624	2706	5923	5996
58.486	4886	5169	6924	6660
58.508	2718	2693	6064	5789
58.529	4948	5200	6560	6441
58.551	2952	2693	6885	6215
58.573	5180	5290	6854	6776
58.595	2804	2663	7434	6246
58.616	5335	5308	7157	6654
58.638	2787	2687	5242	5941
58.66	4817	5296	6617	6630
58.682	2765	2724	5905	6014
58.703	5773	5139	7335	6599
58.725	2786	2706	5861	6045
58.747	4887	5248	6536	6483
58.769	2734	2681	6223	6307
58.79	5198	5320	6453	6648
58.812	2657	2699	6621	5984
58.834	5031	5182	6043	6380
58.856	2709	2712	6462	6032
58.877	5674	5182	6938	6605
58.899	2943	2669	5288	5904
58.921	4836	5091	7033	6666
58.943	2726	2706	5621	6020
58.964	5322	5278	6564	6544
58.986	2925	2699	6591	5990
59.008	5483	5290	6306	6471
59.03	2696	2712	6210	6166
59.051	5443	5067	6400	6605
59.073	2714	2687	5631	5886
59.095	5207	5308	6545	6410
59.116	2759	2724	5928	5965
59.138	5063	5326	6252	6642
59.16	2703	2712	6635	6081
59.182	5345	5139	7286	6642
59.203	2777	2718	6382	6233
59.225	5224	5254	6692	6502
59.247	2627	2681	6057	6075
59.269	5488	5218	7057	6563
59.29	2769	2693	5639	5953
59.312	6064	5151	6807	6630
59.334	2714	2706	6500	6270
59.356	5420	5188	6472	6422
59.377	2723	2675	6093	5929
59.399	5222	5109	6815	6690
59.421	2790	2687	6473	6179
59.443	6479	5393	6629	6690
59.464	2886	2706	8031	6136
59.486	5090	5224	7206	6611
59.508	2854	2724	8968	6057
59.53	5554	5405	7391	6435
59.551	2862	2712	8658	6142
59.573	5523	5242	6365	6654
59.595	2786	2693	6111	5886
59.617	5556	5182	7572	6441
59.638	2839	2693	5982	6008
59.66	5186	5333	6515	6520
59.682	2841	2693	5959	6203
59.704	5102	5302	6479	6648
59.725	2870	2687	5836	6106
59.747	5579	5266	7055	6569
59.769	2878	2693	5958	6191
59.79	4924	5278	6708	6721
59.812	2854	2706	6537	6112
59.834	5036	5242	6160	6611
59.856	2758	2724	6192	5947
59.877	5953	5314	6705	6465
59.899	2784	2663	5461	5813
59.921	4838	5139	6272	6672
59.943	2756	2748	6334	6203
59.964	4851	5490	6698	6672
59.986	2862	2693	6961	6051
60.008	5324	5345	6400	6489
60.03	2923	2699	6981	6136
60.051	5625	5121	5634	6477
60.073	2905	2724	5986	6233
60.095	4856	5278	6055	6550
60.117	2632	2687	5387	6014
60.138	5591	5218	6158	6703
60.16	2826	2687	5962	6032
60.182	4920	5387	6341	6569
60.204	2988	2687	5976	5880
60.225	5937	5254	6851	6428
60.247	2715	2730	5819	5941
60.269	5331	5194	6561	6538
60.291	2735	2712	6313	5965
60.312	5412	5351	7489	6599
60.334	2703	2706	5739	6130
60.356	5749	5127	6468	6563
60.378	2691	2693	6763	6166
60.399	6069	5375	7402	6496
60.421	2665	2657	5974	6026
60.443	5894	5194	6160	6575
60.464	2733	2699	6200	5959
60.486	5149	5302	6445	6508
60.508	2835	2718	6023	5929
60.53	5028	5296	6773	6825
60.551	2860	2712	6073	6203
60.573	5167	5212	7182	6739
60.595	2755	2687	5953	5807
60.617	5014	5163	6928	6636
60.638	2791	2681	5866	5874
60.66	5939	5218	6677	6697
60.682	2646	2742	6068	5990
60.704	5269	5218	6737	6697
60.725	2930	2693	6955	6148
60.747	4981	5115	6479	6459
60.769	2777	2699	5994	5874
60.791	4646	5260	6572	6550
60.812	2877	2681	7416	5880
60.834	5064	5290	6858	6532
60.856	2946	2687	5760	5929
60.878	5274	5194	6658	6569
60.899	2821	2675	5953	5996
60.921	4946	5133	6427	6556
60.943	2915	2712	6894	6258
60.965	4917	5290	7241	6630
60.986	2878	2699	5675	6118
61.008	5360	5188	7317	6435
61.03	2969	2699	6106	6173
61.052	4685	5091	6326	6690
61.073	2814	2687	6066	6039
61.095	5323	5411	6325	6654
61.117	2679	2675	5927	5856
61.139	4810	5242	6744	6532
61.16	2759	2681	5853	6374
61.182	4937	5200	6914	6733
61.204	2832	2718	5927	6252
61.225	5582	5145	5981	6684
61.247	2836	2675	5947	6008
61.269	5555	5230	6520	6508
61.291	2877	2706	6027	5874
61.312	4851	5097	7159	6441
61.334	2627	2681	6011	6106
61.356	5459	5284	6429	6331
61.378	2702	2687	6065	5795
61.399	5446	5145	6232	6642
61.421	2869	2693	6122	6233
61.443	5506	5302	6818	6392
61.465	2945	2687	5650	6148
61.486	5486	5145	6183	6550
61.508	2709	2669	6296	6258
61.53	5489	5145	6398	6800
61.552	2741	2706	5506	6203
61.573	5086	5230	6946	6544
61.595	2870	2730	6064	6032
61.617	5523	5224	6935	6514
61.639	2758	2675	5875	6148
61.66	6006	5248	6293	6642
61.682	3009	2693	5587	6233
61.704	4826	5290	6463	6690
61.726	2809	2699	5601	5734
61.747	6112	5302	6747	6502
61.769	2761	2730	6234	6136
61.791	5692	5387	6189	6569
61.813	2840	2706	6211	6124
61.834	5701	5224	7137	6636
61.856	2703	2724	5880	5874
61.878	4705	5254	6493	6581
61.899	2668	2712	6098	6307
61.921	6036	5260	6436	6703
61.943	2590	2687	6516	6014
61.965	5066	5242	7393	6477
61.986	2746	2699	6440	5825
62.008	4949	5200	6430	6636
62.03	2783	2712	6081	6069
62.052	5168	5206	6997	6538
62.073	2679	2687	5787	6142
62.095	5811	5157	6669	6758
62.117	2849	2693	6213	6051
62.139	4851	5218	5946	6563
62.16	2661	2724	5942	6124
62.182	5184	5302	6336	6660
62.204	2833	2712	6099	6160
62.226	4722	5320	6656	6617
62.247	2933	2712	6730	5971
62.269	5368	5218	7603	6776
62.291	3016	2687	5615	6026
62.313	5155	5357	7003	6758
62.334	2814	2681	6358	6051
62.356	4970	5351	6245	6550
62.378	2769	2681	5492	5874
62.4	4897	5296	7285	6477
62.421	2773	2718	6724	6160
62.443	5024	5399	6539	6678
62.465	2861	2675	5573	6130
62.487	5082	5278	6761	6496
62.508	2726	2699	6311	6130
62.53	5456	5115	6285	6532
62.552	3003	2712	5835	5929
62.573	5524	5351	7180	6489
62.595	2625	2687	6666	5904
62.617	5052	5121	6754	6666
62.639	2673	2669	6531	6106
62.66	5448	5266	6345	6776
62.682	2982	2718	5811	6051
62.704	6327	5188	7526	6538
62.726	2809	2712	7458	6136
62.747	5644	5296	6671	6550
62.769	2898	2681	6427	6154
62.791	5516	5260	6617	6563
62.813	2738	2724	5631	5892
62.834	5796	5194	6878	6587
62.856	3116	2699	6310	6160
62.878	5519	5109	7145	6532
62.9	2741	2693	5559	6124
62.921	5095	5248	7530	6526
62.943	2844	2693	5814	6288
62.965	5647	5151	6426	6459
62.987	2730	2663	6411	5935
63.008	5111	5236	6560	6684
63.03	2728	2730	6082	5825
63.052	5781	5218	6793	6831
63.074	2892	2687	5619	6301
63.095	5279	5369	6044	6697
63.117	2685	2706	5410	6416
63.139	4973	5127	7066	6550
63.161	2755	2675	6662	6057
63.182	5517	5109	6306	6459
63.204	2775	2706	6634	6032
63.226	4525	5302	6433	6404
63.247	2959	2669	6255	5917
63.269	5177	5175	6017	6812
63.291	2787	2712	6320	5959
63.313	5441	5230	6817	6575
63.334	2753	2706	6159	6270
63.356	4753	5320	7041	6550
63.378	2690	2706	5675	5874
63.4	5328	5272	6908	6611
63.421	2698	2699	5743	6063
63.443	5327	5121	7126	6672
63.465	2908	2693	6284	6233
63.487	5657	5194	6110	6587
63.508	2981	2687	5741	5990
63.53	5130	5175	6600	6642
63.552	2903	2681	5644	6130
63.574	5402	5127	6602	6599
63.595	2829	2724	6647	6087
63.617	5138	5145	6632	6654
63.639	2892	2699	5976	6081
63.661	4838	5290	6857	6520
63.682	2853	2712	5833	5929
63.704	5026	5188	7236	6605
63.726	2708	2657	5969	6045
63.748	5271	5399	7254	6642
63.769	3035	2693	5983	6215
63.791	5091	5127	6895	6721
63.813	2805	2699	5714	6118
63.835	5639	5248	6095	6678
63.856	2710	2712	5911	6093
63.878	5189	5284	6359	6630
63.9	2772	2693	5853	6106
63.921	5361	5284	6277	6435
63.943	2819	2687	6228	5965
63.965	5169	5248	7089	6282
63.987	2608	2675	6003	5923
64.008	4869	5242	6343	6441
64.03	2891	2699	6503	5935
64.052	5597	5230	6765	6514
64.074	2762	2681	5994	6026
64.095	5240	5212	6202	6532
64.117	2799	2699	5748	5819
64.139	5735	5163	6573	6599
64.161	2869	2712	5593	5965
64.182	4905	5230	6526	6660
64.204	2776	2706	5915	6051
64.226	5841	5194	6657	6697
64.248	2625	2712	6045	6106
64.269	5405	5345	6535	6678
64.291	2784	2730	6150	6026
64.313	6054	5266	6211	6684
64.335	2645	2706	6197	5911
64.356	5488	5326	6462	6453
64.378	2828	2699	5759	6227
64.4	5161	5091	6927	6508
64.422	2856	2742	6042	5953
64.443	5655	5314	6300	6611
64.465	2712	2693	6452	6160
64.487	4810	5103	6208	6569
64.509	2913	2712	6068	6118
64.53	5166	5308	6484	6550
64.552	2840	2718	6053	6142
64.574	5621	5248	6174	6745
64.595	2668	2675	6170	6294
64.617	4967	5200	7396	6733
64.639	2976	2706	6150	6154
64.661	5701	5139	7192	6538
64.682	2782	2657	6006	5898
64.704	5296	5085	6806	6617
64.726	2883	2736	6337	6301
64.748	5227	5224	7342	6690
64.769	2664	2712	6572	5898
64.791	5155	5109	6803	6544
64.813	2837	2669	5934	6063
64.835	5019	5157	6178	6709
64.856	2848	2669	6451	6136
64.878	6161	5320	6105	6623
64.9	2893	2718	6199	6142
64.922	4644	5399	7264	6672
64.943	2892	2681	6222	6166
64.965	5799	5212	6967	6544
64.987	2857	2706	6396	5923
65.009	5247	5200	6795	6428
65.03	2788	2687	6155	6075
65.052	5483	5182	6524	6642
65.074	2688	2699	6060	6215
65.096	5588	5182	6832	6563
65.117	2827	2712	6071	6197
65.139	5475	5103	6913	6617
65.161	2807	2706	6054	5971
65.183	4843	5151	6570	6727
65.204	2668	2736	5641	6112
65.226	5597	5218	6823	6581
65.248	2735	2699	6340	6106
65.269	5437	5049	6347	6483
65.291	2793	2693	6420	6191
65.313	5449	5266	6975	6526
65.335	2826	2693	6265	6264
65.356	5391	5230	7144	6313
65.378	2753	2699	5696	6130
65.4	5072	5073	6575	6636
65.422	2673	2669	6405	6093
65.443	5289	5230	6386	6599
65.465	2717	2663	7373	6246
65.487	5764	5224	7018	6575
65.509	2864	2687	5991	6118
65.53	5914	5127	6523	6550
65.552	2615	2699	6345	6191
65.574	4670	5363	7206	6611
65.596	2795	2718	6504	6191
65.617	5583	5097	7074	6690
65.639	2766	2687	5847	5984
65.661	4799	5157	6830	6526
65.683	2805	2724	5884	5935
65.704	5172	5121	6501	6489
65.726	2724	2712	7671	5984
65.748	5488	5266	7151	6733
65.77	2870	2699	6495	6069
65.791	5216	5290	6729	6496
65.813	2702	2681	6179	6142
65.835	5020	5055	6875	6751
65.857	2748	2730	5758	5880
65.878	5886	5061	6520	6648
65.9	2741	2693	6087	6227
65.922	5424	5115	6996	6806
65.943	2893	2687	6025	6166
65.965	4949	5127	6730	6593
65.987	2811	2681	6571	5783
66.009	5812	5429	6152	6648
66.03	2694	2693	5903	5807
66.052	5958	5097	6436	6617
66.074	2834	2693	5667	6063
66.096	5222	5230	6329	6879
66.117	2711	2699	6307	6045
66.139	5385	5200	6846	6605
66.161	2781	2669	5913	5978
66.183	5371	5284	6670	6526
66.204	2785	2669	5604	6045
66.226	5016	5151	6398	6349
66.248	2980	2748	5814	6112
66.27	5084	5139	6445	6715
66.291	2551	2681	6299	6026
66.313	5231	5127	7128	6508
66.335	2680	2681	6943	5947
66.357	5721	5230	7041	6502
66.378	2825	2699	6464	6093
66.4	4584	5182	6828	6556
66.422	2742	2699	5900	6160
66.444	5698	5266	6965	6477
66.465	2916	2681	6122	5746
66.487	5387	5212	6582	6831
66.509	2624	2699	5958	5929
66.531	5284	5290	6223	6514
66.552	2655	2718	6110	5978
66.574	5033	5097	6472	6569
66.596	2714	2706	6994	5844
66.617	5029	5043	7180	6861
66.639	2719	2675	5476	6063
66.661	5452	5133	6289	6368
66.683	2616	2675	6205	6014
66.704	4862	5175	6971	6617
66.726	2769	2706	6306	6233
66.748	4712	5314	6509	6642
66.77	2821	2718	6032	6075
66.791	5976	5302	6736	6684
66.813	2691	2687	6180	6081
66.835	5647	5121	7287	6812
66.857	2719	2706	5725	5929
66.878	6187	5278	6621	6690
66.9	2743	2706	6143	5965
66.922	5357	5212	6533	6502
66.944	2852	2693	6035	5953
66.965	5258	5290	6864	6471
66.987	2901	2681	5885	6215
67.009	4830	5272	6566	6623
67.031	2577	2663	6080	6209
67.052	5825	5248	6330	6587
67.074	2872	2706	5894	5898
67.096	5122	5387	6757	6593
67.118	2874	2699	5987	5844
67.139	5361	5067	8032	6447
67.161	2930	2736	6083	5886
67.183	5732	5320	6592	6666
67.205	2787	2687	7090	6142
67.226	4960	5242	7277	6349
67.248	2683	2669	6050	6325
67.27	5029	5200	7382	6782
67.291	2784	2706	5773	6185
67.313	5471	5260	6734	6672
67.335	2879	2699	6520	6093
67.357	5376	5037	6799	6465
67.378	2820	2730	6399	6264
67.4	5920	5115	6031	6575
67.422	2756	2699	6309	6258
67.444	5665	5206	6647	6630
67.465	2895	2669	6433	6398
67.487	5296	5254	5910	6526
67.509	2684	2712	6538	6008
67.531	5495	5405	6795	6709
67.552	2722	2712	6051	5941
67.574	5379	5049	6859	6605
67.596	2784	2712	6405	6246
67.618	5199	5175	7182	6581
67.639	2945	2736	6301	5831
67.661	5682	5115	7549	6648
67.683	2839	2724	7776	6209
67.705	5498	5230	7133	6831
67.726	2682	2699	9806	5862
67.748	5323	5278	7720	6599
67.77	2754	2681	9487	6045
67.792	5406	5236	7424	6764
67.813	2781	2681	9089	6148
67.835	5017	5314	7121	6605
67.857	2810	2712	7745	6136
67.879	5447	5248	6878	6623
67.9	2827	2699	9668	5929
67.922	5303	5212	6514	6593
67.944	2746	2675	9228	6288
67.965	6028	5061	6837	6630
67.987	2662	2681	8565	5959
68.009	5081	5061	7120	6678
68.031	2739	2712	9872	6020
68.052	4828	5212	7114	6630
68.074	2987	2687	8240	6039
68.096	5251	5194	6557	6569
68.118	2676	2693	8633	6166
68.139	5225	5242	7384	6636
68.161	2849	2693	10691	6173
68.183	5547	5339	7396	6672
68.205	2750	2669	8555	6087
68.226	5665	5043	7354	6538
68.248	2860	2736	10903	5965
68.27	5582	5429	7274	6575
68.292	2818	2724	6455	5959
68.313	5311	5115	6926	6648
68.335	2983	2693	6325	5898
68.357	5105	5230	6508	6678
68.379	2848	2687	6436	6185
68.4	4632	5212	7629	6636
68.422	2775	2693	5870	5880
68.444	4742	5206	7199	6410
68.466	2799	2693	6289	6142
68.487	4886	5212	6669	6563
68.509	2815	2718	5525	5886
68.531	5311	5314	7042	6648
68.553	2769	2706	6741	5783
68.574	5465	5399	6258	6581
68.596	2801	2699	7107	5850
68.618	5842	5393	6483	6721
68.639	2722	2675	6462	5959
68.661	5571	5363	6685	6617
68.683	2816	2693	5627	5862
68.705	4917	5224	6651	6904
68.726	2668	2736	6505	6026
68.748	5723	5079	6532	6563
68.77	2720	2651	6038	6160
68.792	5289	5230	6485	6447
68.813	2881	2699	5888	5911
68.835	5616	5163	6698	6508
68.857	2801	2681	6175	5965
68.879	6096	5163	6503	6496
68.9	2797	2706	6634	6343
68.922	5657	5320	6739	6739
68.944	2815	2687	6342	5959
68.966	5054	5163	6710	6678
68.987	2786	2706	6363	5984
69.009	5204	5326	6396	6654
69.031	2779	2706	5778	6209
69.053	5033	5278	6909	6550
69.074	2767	2669	6563	5917
69.096	5656	5326	7200	6623
69.118	2888	2663	6909	5971
69.14	5962	5115	8043	6855
69.161	2820	2724	6203	5813
69.183	4853	5242	6705	6508
69.205	2947	2706	6472	5953
69.227	5899	5188	6283	6721
69.248	2699	2718	5594	5984
69.27	4841	5139	7372	6697
69.292	2861	2712	6116	6112
69.313	5296	5091	6662	6526
69.335	2659	2699	6428	5984
69.357	5112	5097	6517	6471
69.379	2710	2706	5850	5947
69.4	4986	5200	7135	6636
69.422	2713	2681	6018	6099
69.444	5244	5109	5896	6538
69.466	2716	2706	5718	5886
69.487	4784	5290	6085	6483
69.509	2748	2718	6115	6191
69.531	5389	5351	7105	6520
69.553	2860	2645	6168	5850
69.574	5403	5260	7898	6636
69.596	2769	2693	6075	5959
69.618	5539	5194	7595	6623
69.64	2879	2699	6121	5990
69.661	5045	5025	6536	6538
69.683	2843	2693	6483	6087
69.705	6068	5351	6365	6544
69.727	2809	2730	5840	6112
69.748	5331	5127	5552	6636
69.77	2750	2693	6134	6136
69.792	5152	5115	6890	6837
69.814	2730	2675	6406	5898
69.835	5578	5254	6703	6544
69.857	2751	2712	6654	6045
69.879	4952	5188	7027	6593
69.901	2692	2706	6015	6032
69.922	5390	5320	6666	6489
69.944	2743	2663	5872	6081
69.966	5034	5345	7337	6556
69.987	2933	2687	6297	5856
70.009	5184	5157	6685	6666
70.031	2690	2699	5976	5959
70.053	5276	5272	6636	6374
70.074	2683	2730	6713	6093
70.096	4936	5121	6761	6666
70.118	2827	2693	6133	6093
70.14	4600	5061	6730	6636
70.161	2953	2669	5780	6039
70.183	5211	5049	7037	6721
70.205	2865	2675	6534	6106
70.227	5411	5145	6771	6745
70.248	2748	2681	6013	5996
70.27	5342	5121	7056	6575
70.292	2668	2687	5710	5904
70.314	4979	5200	6549	6538
70.335	2752	2657	5555	6093
